state,bill_id,bill_number,title,date,status,session,link
IN,1915239,SB0469,Assessment of land used for solar power generation.,2025-01-13,1,2025 Regular Session,https://legiscan.com/IN/bill/1915239
IN,1915201,SB0431,Construction of data center by foreign adversary.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1915201
IN,1915191,SB0421,IURC matters.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1915191
IN,1915247,SB0477,Low head dams.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1915247
IN,1911901,HB1380,Supplemental fee for electric vehicles.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1911901
IN,1915194,SB0424,Small modular nuclear reactor development costs.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1915194
IN,1915207,SB0437,Critical infrastructure.,2025-01-13,1,2025 Regular Session,https://legiscan.com/IN/bill/1915207
IN,1912065,SB0321,Designated wild areas.,2025-01-13,1,2025 Regular Session,https://legiscan.com/IN/bill/1912065
IN,1912082,HB1390,Bureau of motor vehicles.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1912082
ND,1916851,HB1369,"The determination of state aid, boarding care costs, the coal development trust fund, the school construction assistance revolving loan fund, public improvement construction, bonds from contractors for public improvements, and school district levies; and to provide an effective date.",2025-01-13,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1916851
IN,1914952,HB1002,Various education matters.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1914952
IN,1909511,HB1332,Cannabis.,2025-01-13,1,2025 Regular Session,https://legiscan.com/IN/bill/1909511
IN,1915180,SB0394,Various tax and fiscal matters.,2025-01-13,1,2025 Regular Session,https://legiscan.com/IN/bill/1915180
ND,1916823,HB1381,The determination of state aid.,2025-01-13,2,69th Legislative Assembly,https://legiscan.com/ND/bill/1916823
IN,1914990,HB1427,Department of local government finance.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1914990
ND,1916711,HB1400,"The federal environmental law impact review fund, the environmental impact mitigation fund, and mitigating environmental impacts; and to declare an emergency.",2025-01-13,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1916711
IN,1914979,HB1007,Energy generation resources.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1914979
IN,1915192,SB0422,Advanced transmission technologies.,2025-01-13,4,2025 Regular Session,https://legiscan.com/IN/bill/1915192
ND,1915285,HB1258,Energy conversion and transmission facility siting; and to provide for retroactive application.,2025-01-13,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1915285
IN,1911995,HB1402,Local government finance.,2025-01-13,1,2025 Regular Session,https://legiscan.com/IN/bill/1911995
ND,1916237,HB1279,The exemption from the coal conversion facilities tax and the imposition of a lignite research tax; to provide an effective date; to provide a contingent effective date; and to provide an expiration date.,2025-01-13,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1916237
IN,1911892,HB1371,Solar energy system tax credit.,2025-01-13,1,2025 Regular Session,https://legiscan.com/IN/bill/1911892
MS,1910764,HB256,"Public purchases; increase procurement threshold for public schools and charter schools for competitive bid requirements to $10,000.00.",2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1910764
MS,1910923,HB200,Public purchasing law; provide for certain exemptions when federal law allows.,2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1910923
MS,1912218,HB362,Fresh Start Act; revise certain provisions of.,2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1912218
ND,1911006,SB2159,Projects the state energy research center is permitted to pursue.,2025-01-10,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1911006
MS,1910577,HB118,"Public purchasing; increase threshold for bidding by governing authorities to $25,000.00.",2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1910577
MS,1911328,HB258,"Public purchasing; increase threshold for bidding to $15,000.00.",2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1911328
MS,1911579,HB210,Sales tax; exempt certain sales of fixed-wing aircraft.,2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1911579
MS,1910748,HB271,State agencies procurement; bring forward code sections related to.,2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1910748
MS,1910367,HB19,Reverse auction; revise method of receiving bids through for agencies and governing authorities.,2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1910367
MO,1911264,HB846,Modifies provisions for solar energy systems,2025-01-10,1,2025 Regular Session,https://legiscan.com/MO/bill/1911264
MT,1912254,HB177,"Revise tobacco, alternative nicotine, and vapor product laws",2025-01-10,6,2025 Regular Session,https://legiscan.com/MT/bill/1912254
MS,1910704,HB194,Reverse auctions; require state agencies to publish detailed specifications on.,2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1910704
KY,1911238,HB197,AN ACT relating to higher education.,2025-01-10,1,2025 Regular Session,https://legiscan.com/KY/bill/1911238
MS,1910319,HB184,Public purchasing; increase threshold for bidding and revise provisions related to reverse auctions.,2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1910319
MS,1910270,HB21,Public purchasing laws; amend to revise the lowest and best bid decision procedure.,2025-01-10,6,2025 Regular Session,https://legiscan.com/MS/bill/1910270
KY,1909640,HB189,AN ACT relating to contributions made to a Kentucky qualified expense program.,2025-01-09,1,2025 Regular Session,https://legiscan.com/KY/bill/1909640
KY,1909554,HB176,AN ACT relating to an income tax credit.,2025-01-09,1,2025 Regular Session,https://legiscan.com/KY/bill/1909554
IL,1909230,HB1201,COUNTIES-WIND & SOLAR ENERGY,2025-01-09,1,104th General Assembly,https://legiscan.com/IL/bill/1909230
KY,1909741,HB179,AN ACT relating to sales and use tax exemptions for bullion and currency.,2025-01-09,1,2025 Regular Session,https://legiscan.com/KY/bill/1909741
IL,1906923,HB1056,PREVAILING WAGE-PUBLIC WORKS,2025-01-09,2,104th General Assembly,https://legiscan.com/IL/bill/1906923
MT,1908241,HB149,Generally revise alternative nicotine and vapor products laws,2025-01-09,6,2025 Regular Session,https://legiscan.com/MT/bill/1908241
MT,1909675,HB160,Repeal uniform auxiliary container regulation laws,2025-01-09,6,2025 Regular Session,https://legiscan.com/MT/bill/1909675
KY,1909595,HB192,AN ACT relating to income taxation of military pensions.,2025-01-09,1,2025 Regular Session,https://legiscan.com/KY/bill/1909595
KY,1908079,HB151,AN ACT relating to a tax credit for volunteer firefighters.,2025-01-08,1,2025 Regular Session,https://legiscan.com/KY/bill/1908079
KY,1908075,HB122,AN ACT relating to sales and use tax exemptions for baby and personal care products.,2025-01-08,1,2025 Regular Session,https://legiscan.com/KY/bill/1908075
IN,1899918,SB0026,Signal jamming.,2025-01-08,4,2025 Regular Session,https://legiscan.com/IN/bill/1899918
IN,1900153,SB0134,Water management authority.,2025-01-08,1,2025 Regular Session,https://legiscan.com/IN/bill/1900153
KY,1908022,HB123,AN ACT relating to sales and use tax exemptions for menstrual discharge collection devices.,2025-01-08,1,2025 Regular Session,https://legiscan.com/KY/bill/1908022
MO,1893608,SB199,Creates provisions relating to condemnation of land by certain utilities,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893608
MO,1896449,SB501,Creates new provisions relating to the regulation of certain utility infrastructure,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1896449
MO,1896912,HB572,Authorizes motor fuel tax rate changes based on certain department of transportation expenditures,2025-01-08,2,2025 Regular Session,https://legiscan.com/MO/bill/1896912
MO,1893765,SB414,Modifies provisions relating to the assessment of solar energy property,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893765
IN,1897676,HB1050,Technical corrections.,2025-01-08,4,2025 Regular Session,https://legiscan.com/IN/bill/1897676
IN,1903587,HCR0003,"Urging regional transmission organizations, the Federal Energy Regulatory Commission, the United States Department of Energy, the North American Electric Reliability Corporation, and the United States",2025-01-08,4,2025 Regular Session,https://legiscan.com/IN/bill/1903587
MO,1894163,HB193,Modifies the definition of renewable energy resources,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894163
MO,1893830,HB270,Authorizes a sales tax exemption for boat docks,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893830
MO,1895750,HB472,Authorizes a sales tax exemption for the purchase of diapers and feminine hygiene products,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1895750
MO,1893957,SB329,Authorizes a sales tax exemption for certain vitamins,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893957
IN,1900154,SB0135,Data center development.,2025-01-08,1,2025 Regular Session,https://legiscan.com/IN/bill/1900154
MO,1895747,HB475,Modifies provisions for eminent domain for utility purposes,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1895747
MO,1898282,HB653,Modifies provisions relating to sales tax exemptions,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1898282
MO,1894197,HB192,Modifies provisions for net metering,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894197
MO,1894111,SB139,Creates provisions relating to electric utilities,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894111
MO,1894080,HB221,Modifies provisions for the construction of electric transmission facilities,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894080
MO,1893539,SB37,Authorizes a sales tax exemption for feminine hygiene products,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893539
MO,1893588,SB369,Modifies certain provisions relating to solar energy systems,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893588
MO,1893816,SB95,Modifies provisions relating to tax incentives for certain hygiene products,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893816
MO,1893726,SB57,Modifies provisions relating to sales tax exemptions,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893726
MO,1896221,SB496,Authorizes a sales tax exemption for certain hygiene products,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1896221
MO,1894107,SB393,Specifies that ATVs used for any agricultural purpose shall be considered farm machinery and equipment for purposes of a sales tax exemption,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894107
MO,1894152,SB245,Authorizes a sales tax exemption for certain property sold at auction,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894152
MO,1895783,HB493,Provides a sales tax exemption for certain used personal property,2025-01-08,2,2025 Regular Session,https://legiscan.com/MO/bill/1895783
MO,1895025,HB445,Modifies provisions relating to utilities,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1895025
MO,1894969,HB440,Modifies and creates new provisions relating to utilities,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894969
IN,1899965,SB0080,Code publication.,2025-01-08,4,2025 Regular Session,https://legiscan.com/IN/bill/1899965
MO,1900877,HB713,Modifies and creates new provisions relating to electric utilities,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1900877
MO,1893677,SB6,Modifies and creates new provisions relating to electric utilities,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893677
IN,1900938,SB0178,Natural gas and propane as a clean energy resources.,2025-01-08,4,2025 Regular Session,https://legiscan.com/IN/bill/1900938
MO,1893715,SB4,Modifies and creates new provisions relating to utilities,2025-01-08,4,2025 Regular Session,https://legiscan.com/MO/bill/1893715
MO,1893938,SB214,Modifies provisions relating to utilities,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893938
MO,1894090,SB213,Modifies and creates new provisions relating to electric utilities,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894090
MO,1894278,SB386,Creates a community solar pilot program,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894278
MO,1897618,HB635,Provides a sales tax exemption for certain used tangible personal property,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1897618
MO,1894011,SB409,Creates provisions relating to the reduction of statewide carbon emissions,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894011
MO,1894489,HB370,Modifies provisions for net metering,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894489
MO,1894424,SB467,Modifies provisions related to net metering,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894424
MO,1896934,HB569,Modifies dates for deferrals by electrical corporations,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1896934
MO,1894280,SB51,Modifies certain provisions relating to deferrals by electrical corporations,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1894280
MO,1893923,HB149,Modifies provisions relating to the recreation sales tax for certain counties,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1893923
MO,1898732,HB662,Creates a community solar pilot program,2025-01-08,1,2025 Regular Session,https://legiscan.com/MO/bill/1898732
KY,1904688,SR2,A RESOLUTION adopting the Rules of Procedure for the 2025 Regular Session of the Senate.,2025-01-07,4,2025 Regular Session,https://legiscan.com/KY/bill/1904688
KY,1904711,HB24,AN ACT relating to conservation.,2025-01-07,4,2025 Regular Session,https://legiscan.com/KY/bill/1904711
KY,1904698,HR2,A RESOLUTION adopting the Rules of Procedure for the 2025 Regular Session of the House of Representatives.,2025-01-07,1,2025 Regular Session,https://legiscan.com/KY/bill/1904698
KY,1904385,HB26,AN ACT relating to individual income tax exclusions.,2025-01-07,1,2025 Regular Session,https://legiscan.com/KY/bill/1904385
KY,1904770,SB47,AN ACT relating to the Kentucky child credit.,2025-01-07,1,2025 Regular Session,https://legiscan.com/KY/bill/1904770
KY,1904420,HR7,A RESOLUTION adopting the Rules of Procedure for the 2025 Regular Session of the House of Representatives.,2025-01-07,1,2025 Regular Session,https://legiscan.com/KY/bill/1904420
ND,1904748,HB1130,The option for a school district to reduce its local contribution deduction in the school state aid formula by the percentage of the local contribution which comes from in lieu of revenue.,2025-01-07,2,69th Legislative Assembly,https://legiscan.com/ND/bill/1904748
ND,1900204,HB1122,State purchasing practices.,2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1900204
TX,1904409,SB727,Relating to the creation of a small non-road engine purchase incentive program under the Texas emissions reduction plan.,2025-01-07,1,89th Legislature Regular Session,https://legiscan.com/TX/bill/1904409
ND,1899546,HB1005,The salary of the state treasurer; and to declare an emergency.,2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1899546
ND,1907874,HB1150,Sunday closing laws and retail agreements; and to provide a penalty.,2025-01-07,1,69th Legislative Assembly,https://legiscan.com/ND/bill/1907874
ND,1899299,HB1025,AN ACT to provide for a legislative management study relating to advanced nuclear energy; and to provide an appropriation.,2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1899299
ND,1898965,SB2014,A transfer from the strategic investment and improvements fund to the clean sustainable energy fund; to provide a deficiency appropriation; to provide for a transfer; to provide an exemption; to provide for a legislative management study; to provide for a legislative management report; to provide for a report; to provide an effective date; and to declare an emergency.,2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1898965
ND,1899468,HB1058,The department of environmental quality and tank registration fees; and to provide a penalty.,2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1899468
ND,1898936,HB1031,"Technical corrections and improper, inaccurate, redundant, missing, or obsolete references; and to provide an effective date.",2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1898936
ND,1901562,SB2116,Public hearings and light-mitigating technology systems.,2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1901562
ND,1909037,HB1168,"Legacy fund definitions and the legacy earnings fund; to provide a statement of legislative intent; to provide for a legislative management study, to provide an appropriation; to provide an effective date; to provide an expiration date; and to declare an emergency.",2025-01-07,2,69th Legislative Assembly,https://legiscan.com/ND/bill/1909037
ND,1900232,SB2109,"The definition of disability, the definition of electronic means, forms and decisions issued by electronic means, requests for rehearing of an administrative order, maximum death benefits, and the scholarship fund; and to provide for application.",2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1900232
ND,1899608,SB2086,Pesticide control.,2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1899608
ND,1899435,SB2001,"Use of legislative rooms and halls and legislative compensation; to provide a statement of legislative intent; to provide for a report; to provide an exemption; and to provide for application, transfer, and cancellation of unexpended appropriations.",2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1899435
ND,1901644,HB1127,"The department of financial institutions, financial institutions, response to department requests, renewal of licenses, orders to cease and desist, issuance of licenses, revocation of licenses, and exemptions from licenses.",2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1901644
MT,1904353,SB104,Expanding access to low-cost capital to certain eligible projects and entities,2025-01-07,4,2025 Regular Session,https://legiscan.com/MT/bill/1904353
ND,1901613,SB2117,Abandoned surface mine reclamation.,2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1901613
ND,1898948,SB2012,"Legacy fund definitions, a legacy earnings fund, the legacy earnings highway distribution fund, and legacy earnings township highway aid fund; to provide for a legislative management report; to provide for application; to provide an effective date; and to provide an exemption.",2025-01-07,4,69th Legislative Assembly,https://legiscan.com/ND/bill/1898948
KY,1904331,SB34,AN ACT relating to tax credits for support provided to victims of domestic violence.,2025-01-07,1,2025 Regular Session,https://legiscan.com/KY/bill/1904331
TX,1903097,SB715,Relating to reliability requirements for certain electric generation facilities.,2025-01-06,2,89th Legislature Regular Session,https://legiscan.com/TX/bill/1903097
MT,1903041,SB96,Establish working animal protection act,2025-01-06,6,2025 Regular Session,https://legiscan.com/MT/bill/1903041
AR,1900811,HB1073,To Create The Advanced Energy Jobs Task Force.,2024-12-30,6,95th General Assembly (2025 Regular),https://legiscan.com/AR/bill/1900811
MT,1899705,HB112,Code commissioner bill,2024-12-26,4,2025 Regular Session,https://legiscan.com/MT/bill/1899705
MT,1895957,SB1,"Revise definition of ""blighted area""",2024-12-18,4,2025 Regular Session,https://legiscan.com/MT/bill/1895957
TX,1896967,HB1640,Relating to a customer guide to home solar energy devices.,2024-12-16,1,89th Legislature Regular Session,https://legiscan.com/TX/bill/1896967
MT,1897043,HB99,Revise laws related to motor vehicle laws for clarity and consistency,2024-12-16,4,2025 Regular Session,https://legiscan.com/MT/bill/1897043
AR,1896753,SB10,To Amend The Arkansas Data Centers Act Of 2023; And To Regulate The Impact On Water Usage And The Electric Grid By Blockchain Networks And Digital Asset Mining.,2024-12-13,6,95th General Assembly (2025 Regular),https://legiscan.com/AR/bill/1896753
MT,1896303,SB32,Generally revise property taxes,2024-12-12,6,2025 Regular Session,https://legiscan.com/MT/bill/1896303
MT,1896137,HB5,Long-range building appropriations,2024-12-11,4,2025 Regular Session,https://legiscan.com/MT/bill/1896137
AR,1892595,HB1016,To Create A Sales And Use Tax Exemption For Menstrual Discharge Collection Devices; To Create A Sales And Use Tax Exemption For Diapers; And To Create A Sales And Use Tax Exemption For Certain Items Related To Breastfeeding.,2024-11-20,6,95th General Assembly (2025 Regular),https://legiscan.com/AR/bill/1892595
TX,1892431,SB388,Relating to the legislature's goals for electric generation capacity in this state.,2024-11-19,2,89th Legislature Regular Session,https://legiscan.com/TX/bill/1892431
TX,1892258,SB383,Relating to the interconnection to the ERCOT power grid of certain coastal facilities for the provision of electric service.,2024-11-15,2,89th Legislature Regular Session,https://legiscan.com/TX/bill/1892258
TX,1890244,HB553,Relating to the permitting of renewable energy generation facilities by the Public Utility Commission of Texas; authorizing fees.,2024-11-12,1,89th Legislature Regular Session,https://legiscan.com/TX/bill/1890244
TX,1890233,SB75,Relating to the resilience of the electric grid and certain municipalities.,2024-11-12,4,89th Legislature Regular Session,https://legiscan.com/TX/bill/1890233
TX,1890710,HB941,Relating to the resilience of the electric grid and certain municipalities.,2024-11-12,1,89th Legislature Regular Session,https://legiscan.com/TX/bill/1890710
